2021-11-22 21:07:56.903 | 1 | DBG | Microsoft.Extensions.Hosting.Internal.Host | Hosting starting
2021-11-22 21:10:02.335 | 4 | INF | Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware | Sending file. Request path: '/css/webfonts/fa-regular-400.woff2'. Physical path: 'C:\Repositorios\UAI\MCGA\TPGrupal\UI\UserInterface\wwwroot\css\webfonts\fa-regular-400.woff2'
2021-11-22 21:10:02.316 | 10 | DBG | Microsoft.AspNetCore.HttpsPolicy.HstsMiddleware | The host 'localhost' is excluded. Skipping HSTS header.
2021-11-22 21:10:02.320 | 15 | DBG | Microsoft.AspNetCore.HttpsPolicy.HstsMiddleware | The host 'localhost' is excluded. Skipping HSTS header.
2021-11-22 21:10:02.360 | 4 | INF | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:5001/css/webfonts/fa-regular-400.woff2 - - - 200 13588 font/woff2 78.5612ms
2021-11-22 21:10:02.280 | 14 | INF | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:5001/content/images/home.report.icon.png - -
2021-11-22 21:10:02.280 | 16 | INF | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:5001/content/images/home.status.icon.png - -
2021-11-22 21:10:02.426 | 14 | DBG | Microsoft.AspNetCore.HttpsPolicy.HstsMiddleware | The host 'localhost' is excluded. Skipping HSTS header.
2021-11-22 21:10:02.430 | 16 | DBG | Microsoft.AspNetCore.HttpsPolicy.HstsMiddleware | The host 'localhost' is excluded. Skipping HSTS header.
2021-11-22 21:10:02.438 | 7 | INF | Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware | Sending file. Request path: '/css/webfonts/fa-solid-900.woff2'. Physical path: 'C:\Repositorios\UAI\MCGA\TPGrupal\UI\UserInterface\wwwroot\css\webfonts\fa-solid-900.woff2'
2021-11-22 21:10:02.438 | 10 | INF | Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware | Sending file. Request path: '/content/images/home.graph.icon.png'. Physical path: 'C:\Repositorios\UAI\MCGA\TPGrupal\UI\UserInterface\wwwroot\content\images\home.graph.icon.png'
2021-11-22 21:10:02.546 | 15 | INF | Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware | Sending file. Request path: '/content/images/home.report.icon.png'. Physical path: 'C:\Repositorios\UAI\MCGA\TPGrupal\UI\UserInterface\wwwroot\content\images\home.report.icon.png'
2021-11-22 21:10:02.678 | 4 | INF | Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware | Sending file. Request path: '/content/images/home.status.icon.png'. Physical path: 'C:\Repositorios\UAI\MCGA\TPGrupal\UI\UserInterface\wwwroot\content\images\home.status.icon.png'
2021-11-22 21:10:02.558 | 7 | INF | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:5001/css/webfonts/fa-solid-900.woff2 - - - 200 80276 font/woff2 276.8467ms
2021-11-22 21:10:02.564 | 10 | INF | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:5001/content/images/home.graph.icon.png - - - 200 109989 image/png 288.1464ms
2021-11-22 21:10:02.542 | 14 | INF | Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware | Sending file. Request path: '/content/images/home.configuration.icon.png'. Physical path: 'C:\Repositorios\UAI\MCGA\TPGrupal\UI\UserInterface\wwwroot\content\images\home.configuration.icon.png'
2021-11-22 21:10:02.687 | 15 | INF | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:5001/content/images/home.report.icon.png - - - 200 256488 image/png 407.1291ms
2021-11-22 21:10:02.702 | 4 | INF | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:5001/content/images/home.status.icon.png - - - 200 456880 image/png 421.9097ms
2021-11-22 21:10:02.725 | 14 | INF | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:5001/content/images/home.configuration.icon.png - - - 200 279929 image/png 445.2711ms
2021-11-22 21:10:04.133 | 14 | DBG | Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets | Connection id "0HMDE2MAR34DI" received FIN.
2021-11-22 21:10:04.156 | 14 | DBG | Microsoft.AspNetCore.Server.Kestrel | Connection id "0HMDE2MAR34DI" is closed. The last processed stream ID was 33.
2021-11-22 21:10:04.161 | 14 | DBG | Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets | Connection id "0HMDE2MAR34DI" sending FIN because: "The client closed the connection."
2021-11-22 21:10:04.170 | 5 | DBG | Microsoft.AspNetCore.Server.Kestrel | Connection id "0HMDE2MAR34DI" stopped.
2021-11-22 21:10:05.199 | 12 | DBG | Microsoft.AspNetCore.Server.Kestrel | Connection id "0HMDE2MAR34DJ" accepted.
2021-11-22 21:10:05.248 | 16 | DBG | Microsoft.AspNetCore.Server.Kestrel | Connection id "0HMDE2MAR34DJ" started.
2021-11-22 21:10:05.255 | 9 | DBG | Microsoft.AspNetCore.Server.Kestrel.Https.Internal.HttpsConnectionMiddleware | Connection "0HMDE2MAR34DJ" established using the following protocol: "Tls12"
2021-11-22 21:10:05.269 | 10 | INF | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:5001/Report - -
2021-11-22 21:10:05.280 | 10 | DBG | Microsoft.AspNetCore.HttpsPolicy.HstsMiddleware | The host 'localhost' is excluded. Skipping HSTS header.
2021-11-22 21:10:05.283 | 10 | DBG | Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware | The request path /Report does not match a supported file type
2021-11-22 21:10:05.300 | 10 | DBG | Microsoft.AspNetCore.Routing.Matching.DfaMatcher | 1 candidate(s) found for the request path '/Report'
2021-11-22 21:10:05.303 | 10 | DBG | Microsoft.AspNetCore.Routing.Matching.DfaMatcher | Endpoint 'UserInterface.Controllers.ReportController.Index (UserInterface)' with route pattern '{controller=Home}/{action=Index}/{id?}' is valid for the request path '/Report'
2021-11-22 21:10:05.310 | 10 | DBG | Microsoft.AspNetCore.Routing.EndpointRoutingMiddleware | Request matched endpoint 'UserInterface.Controllers.ReportController.Index (UserInterface)'
2021-11-22 21:10:05.314 | 10 | INF | Microsoft.AspNetCore.Routing.EndpointMiddleware | Executing endpoint 'UserInterface.Controllers.ReportController.Index (UserInterface)'
2021-11-22 21:10:05.391 | 10 | INF | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Route matched with {action = "Index", controller = "Report"}. Executing controller action with signature System.Threading.Tasks.Task`1[Microsoft.AspNetCore.Mvc.IActionResult] Index() on controller UserInterface.Controllers.ReportController (UserInterface).
2021-11-22 21:10:05.396 | 10 | DBG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of authorization filters (in the following order): ["None"]
2021-11-22 21:10:05.399 | 10 | DBG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of resource filters (in the following order): ["Microsoft.AspNetCore.Mvc.ViewFeatures.Filters.SaveTempDataFilter"]
2021-11-22 21:10:05.404 | 10 | DBG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of action filters (in the following order): ["Microsoft.AspNetCore.Mvc.Filters.ControllerActionFilter (Order: -2147483648)","Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter (Order: -3000)"]
2021-11-22 21:10:05.409 | 10 | DBG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of exception filters (in the following order): ["None"]
2021-11-22 21:10:05.415 | 10 | DBG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of result filters (in the following order): ["Microsoft.AspNetCore.Mvc.ViewFeatures.Filters.SaveTempDataFilter"]
2021-11-22 21:10:05.420 | 10 | DBG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executing controller factory for controller UserInterface.Controllers.ReportController (UserInterface)
2021-11-22 21:10:08.640 | 10 | DBG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executed controller factory for controller UserInterface.Controllers.ReportController (UserInterface)
2021-11-22 21:10:11.515 | 10 | INF | System.Net.Http.HttpClient.APIGatewayService.LogicalHandler | Start processing HTTP request GET "http://localhost:5771/api/Report"
2021-11-22 21:10:11.519 | 10 | INF | System.Net.Http.HttpClient.APIGatewayService.ClientHandler | Sending HTTP request GET "http://localhost:5771/api/Report"
2021-11-22 21:10:15.827 | 6 | INF | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executed action UserInterface.Controllers.ReportController.Index (UserInterface) in 10407.9791ms
2021-11-22 21:10:15.831 | 6 | INF | Microsoft.AspNetCore.Routing.EndpointMiddleware | Executed endpoint 'UserInterface.Controllers.ReportController.Index (UserInterface)'
2021-11-22 21:10:15.846 | 6 | ERR | Microsoft.AspNetCore.Diagnostics.ExceptionHandlerMiddleware | An unhandled exception has occurred while executing the request.
System.Net.Http.HttpRequestException: No connection could be made because the target machine actively refused it. (localhost:5771)
 ---> System.Net.Sockets.SocketException (10061): No connection could be made because the target machine actively refused it.
   at System.Net.Sockets.Socket.AwaitableSocketAsyncEventArgs.ThrowException(SocketError error, CancellationToken cancellationToken)
   at System.Net.Sockets.Socket.AwaitableSocketAsyncEventArgs.System.Threading.Tasks.Sources.IValueTaskSource.GetResult(Int16 token)
   at System.Net.Sockets.Socket.<ConnectAsync>g__WaitForConnectWithCancellation|283_0(AwaitableSocketAsyncEventArgs saea, ValueTask connectTask, CancellationToken cancellationToken)
   at System.Net.Http.HttpConnectionPool.DefaultConnectAsync(SocketsHttpConnectionContext context, CancellationToken cancellationToken)
   at System.Net.Http.ConnectHelper.ConnectAsync(Func`3 callback, DnsEndPoint endPoint, HttpRequestMessage requestMessage, CancellationToken cancellationToken)
   --- End of inner exception stack trace ---
   at System.Net.Http.ConnectHelper.ConnectAsync(Func`3 callback, DnsEndPoint endPoint, HttpRequestMessage requestMessage, CancellationToken cancellationToken)
   at System.Net.Http.HttpConnectionPool.ConnectAsync(HttpRequestMessage request, Boolean async, CancellationToken cancellationToken)
   at System.Net.Http.HttpConnectionPool.CreateHttp11ConnectionAsync(HttpRequestMessage request, Boolean async, CancellationToken cancellationToken)
   at System.Net.Http.HttpConnectionPool.GetHttpConnectionAsync(HttpRequestMessage request, Boolean async, CancellationToken cancellationToken)
   at System.Net.Http.HttpConnectionPool.SendWithRetryAsync(HttpRequestMessage request, Boolean async, Boolean doRequestAuth, CancellationToken cancellationToken)
   at System.Net.Http.RedirectHandler.SendAsync(HttpRequestMessage request, Boolean async, CancellationToken cancellationToken)
   at System.Net.Http.DiagnosticsHandler.SendAsyncCore(HttpRequestMessage request, Boolean async, CancellationToken cancellationToken)
   at Microsoft.Extensions.Http.Logging.LoggingHttpMessageHandler.SendAsync(HttpRequestMessage request, CancellationToken cancellationToken)
   at Microsoft.Extensions.Http.Logging.LoggingScopeHttpMessageHandler.SendAsync(HttpRequestMessage request, CancellationToken cancellationToken)
   at System.Net.Http.HttpClient.SendAsyncCore(HttpRequestMessage request, HttpCompletionOption completionOption, Boolean async, Boolean emitTelemetryStartStop, CancellationToken cancellationToken)
   at UserInterface.APIGatewayService.ReportAsync(CancellationToken cancellationToken) in C:\Repositorios\UAI\MCGA\TPGrupal\UI\UserInterface\obj\swagger4Client.cs:line 75
   at UserInterface.Controllers.ReportController.Index() in C:\Repositorios\UAI\MCGA\TPGrupal\UI\UserInterface\Controllers\ReportController.cs:line 17
   at Microsoft.AspNetCore.Mvc.Infrastructure.ActionMethodExecutor.TaskOfIActionResultExecutor.Execute(IActionResultTypeMapper mapper, ObjectMethodExecutor executor, Object controller, Object[] arguments)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.<InvokeActionMethodAsync>g__Awaited|12_0(ControllerActionInvoker invoker, ValueTask`1 actionResultValueTask)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.<InvokeNextActionFilterAsync>g__Awaited|10_0(ControllerActionInvoker invoker, Task lastTask, State next, Scope scope, Object state, Boolean isCompleted)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.Rethrow(ActionExecutedContextSealed context)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.Next(State& next, Scope& scope, Object& state, Boolean& isCompleted)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.<InvokeInnerFilterAsync>g__Awaited|13_0(ControllerActionInvoker invoker, Task lastTask, State next, Scope scope, Object state, Boolean isCompleted)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.<InvokeNextResourceFilter>g__Awaited|24_0(ResourceInvoker invoker, Task lastTask, State next, Scope scope, Object state, Boolean isCompleted)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.Rethrow(ResourceExecutedContextSealed context)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.Next(State& next, Scope& scope, Object& state, Boolean& isCompleted)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.<InvokeFilterPipelineAsync>g__Awaited|19_0(ResourceInvoker invoker, Task lastTask, State next, Scope scope, Object state, Boolean isCompleted)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.<InvokeAsync>g__Logged|17_1(ResourceInvoker invoker)
   at Microsoft.AspNetCore.Routing.EndpointMiddleware.<Invoke>g__AwaitRequestTask|6_0(Endpoint endpoint, Task requestTask, ILogger logger)
   at Microsoft.AspNetCore.Authorization.AuthorizationMiddleware.Invoke(HttpContext context)
   at Microsoft.AspNetCore.Diagnostics.ExceptionHandlerMiddleware.<Invoke>g__Awaited|6_0(ExceptionHandlerMiddleware middleware, HttpContext context, Task task)
2021-11-22 21:10:15.930 | 6 | DBG | Microsoft.AspNetCore.HttpsPolicy.HstsMiddleware | The host 'localhost' is excluded. Skipping HSTS header.
2021-11-22 21:10:15.931 | 6 | DBG | Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware | The request path /Home/Error does not match a supported file type
2021-11-22 21:10:15.935 | 6 | DBG | Microsoft.AspNetCore.Routing.Matching.DfaMatcher | 1 candidate(s) found for the request path '/Home/Error'
2021-11-22 21:10:15.936 | 6 | DBG | Microsoft.AspNetCore.Routing.Matching.DfaMatcher | Endpoint 'UserInterface.Controllers.HomeController.Error (UserInterface)' with route pattern '{controller=Home}/{action=Index}/{id?}' is valid for the request path '/Home/Error'
2021-11-22 21:10:15.940 | 6 | DBG | Microsoft.AspNetCore.Routing.EndpointRoutingMiddleware | Request matched endpoint 'UserInterface.Controllers.HomeController.Error (UserInterface)'
2021-11-22 21:10:15.942 | 6 | INF | Microsoft.AspNetCore.Routing.EndpointMiddleware | Executing endpoint 'UserInterface.Controllers.HomeController.Error (UserInterface)'
2021-11-22 21:10:15.946 | 6 | INF | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Route matched with {action = "Error", controller = "Home"}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult Error() on controller UserInterface.Controllers.HomeController (UserInterface).
2021-11-22 21:10:15.949 | 6 | DBG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of authorization filters (in the following order): ["None"]
2021-11-22 21:10:15.951 | 6 | DBG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of resource filters (in the following order): ["Microsoft.AspNetCore.Mvc.ViewFeatures.Filters.SaveTempDataFilter"]
2021-11-22 21:10:15.953 | 6 | DBG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of action filters (in the following order): ["Microsoft.AspNetCore.Mvc.Filters.ControllerActionFilter (Order: -2147483648)","Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter (Order: -3000)","Microsoft.AspNetCore.Mvc.Filters.ResponseCacheFilter"]
2021-11-22 21:10:15.957 | 6 | DBG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of exception filters (in the following order): ["None"]
2021-11-22 21:10:15.961 | 6 | DBG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of result filters (in the following order): ["Microsoft.AspNetCore.Mvc.ViewFeatures.Filters.SaveTempDataFilter"]
2021-11-22 21:10:15.963 | 6 | DBG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executing controller factory for controller UserInterface.Controllers.HomeController (UserInterface)
2021-11-22 21:10:15.965 | 6 | DBG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executed controller factory for controller UserInterface.Controllers.HomeController (UserInterface)
2021-11-22 21:10:15.969 | 6 | DBG | Microsoft.AspNetCore.Mvc.Razor.RazorViewEngine | View lookup cache miss for view 'Error' in controller 'Home'.
2021-11-22 21:10:15.972 | 6 | INF | Microsoft.AspNetCore.Mvc.ViewFeatures.ViewResultExecutor | Executing ViewResult, running view Error.
2021-11-22 21:10:15.974 | 6 | DBG | Microsoft.AspNetCore.Mvc.ViewFeatures.ViewResultExecutor | The view path '/Views/Shared/Error.cshtml' was found in 5.0307ms.
2021-11-22 21:10:15.980 | 6 | DBG | Microsoft.AspNetCore.Mvc.Razor.RazorViewEngine | View lookup cache hit for view '_Layout' in controller 'Home'.
2021-11-22 21:10:15.990 | 5 | INF | Microsoft.AspNetCore.Mvc.ViewFeatures.ViewResultExecutor | Executed ViewResult - view Error executed in 21.0384ms.
2021-11-22 21:10:15.991 | 5 | INF | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executed action UserInterface.Controllers.HomeController.Error (UserInterface) in 28.1042ms
2021-11-22 21:10:15.995 | 5 | INF | Microsoft.AspNetCore.Routing.EndpointMiddleware | Executed endpoint 'UserInterface.Controllers.HomeController.Error (UserInterface)'
2021-11-22 21:10:15.998 | 6 | DBG | Microsoft.AspNetCore.Watch.BrowserRefresh.BrowserRefreshMiddleware | Response markup is scheduled to include browser refresh script injection.
2021-11-22 21:10:16.000 | 6 | DBG | Microsoft.AspNetCore.Watch.BrowserRefresh.BrowserRefreshMiddleware | Response markup was updated to include browser refresh script injection.
2021-11-22 21:10:16.001 | 6 | INF | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:5001/Report - - - 500 - text/html;+charset=utf-8 10732.4379ms
2021-11-22 21:10:16.089 | 16 | INF | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:5001/lib/jquery-datatables/jquery.dataTables.min.css - -
2021-11-22 21:10:16.090 | 7 | INF | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:5001/lib/bootstrap/dist/css/bootstrap.min.css - -
2021-11-22 21:10:16.095 | 4 | INF | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:5001/lib/bootstrap/dist/js/bootstrap.bundle.min.js - -
2021-11-22 21:10:16.092 | 5 | INF | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:5001/lib/jquery/dist/jquery.min.js - -
2021-11-22 21:10:16.113 | 7 | DBG | Microsoft.AspNetCore.HttpsPolicy.HstsMiddleware | The host 'localhost' is excluded. Skipping HSTS header.
2021-11-22 21:10:16.115 | 4 | DBG | Microsoft.AspNetCore.HttpsPolicy.HstsMiddleware | The host 'localhost' is excluded. Skipping HSTS header.
2021-11-22 21:10:16.118 | 5 | DBG | Microsoft.AspNetCore.HttpsPolicy.HstsMiddleware | The host 'localhost' is excluded. Skipping HSTS header.
2021-11-22 21:10:16.089 | 9 | INF | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:5001/css/site.css - -
2021-11-22 21:10:16.214 | 4 | INF | Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware | Sending file. Request path: '/lib/bootstrap/dist/js/bootstrap.bundle.min.js'. Physical path: 'C:\Repositorios\UAI\MCGA\TPGrupal\UI\UserInterface\wwwroot\lib\bootstrap\dist\js\bootstrap.bundle.min.js'
2021-11-22 21:10:16.270 | 4 | INF | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:5001/lib/bootstrap/dist/js/bootstrap.bundle.min.js - - - 200 78641 application/javascript 176.6948ms
2021-11-22 21:10:16.092 | 15 | INF | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:5001/lib/jquery-datatables/jquery.dataTables.min.js - -
2021-11-22 21:10:16.091 | 14 | INF | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:5001/css/fontawesome-5.6.3/all.css - -
2021-11-22 21:10:16.265 | 9 | DBG | Microsoft.AspNetCore.HttpsPolicy.HstsMiddleware | The host 'localhost' is excluded. Skipping HSTS header.
2021-11-22 21:10:16.093 | 10 | INF | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:5001/lib/chartjs/Chart.bundle.js - -
2021-11-22 21:10:16.280 | 15 | DBG | Microsoft.AspNetCore.HttpsPolicy.HstsMiddleware | The host 'localhost' is excluded. Skipping HSTS header.
2021-11-22 21:10:16.284 | 9 | INF | Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware | Sending file. Request path: '/css/site.css'. Physical path: 'C:\Repositorios\UAI\MCGA\TPGrupal\UI\UserInterface\wwwroot\css\site.css'
2021-11-22 21:10:16.287 | 10 | DBG | Microsoft.AspNetCore.HttpsPolicy.HstsMiddleware | The host 'localhost' is excluded. Skipping HSTS header.
2021-11-22 21:10:16.282 | 14 | DBG | Microsoft.AspNetCore.HttpsPolicy.HstsMiddleware | The host 'localhost' is excluded. Skipping HSTS header.
2021-11-22 21:10:16.302 | 9 | INF | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:5001/css/site.css - - - 200 5410 text/css 212.7190ms
2021-11-22 21:10:16.300 | 15 | INF | Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware | Sending file. Request path: '/lib/jquery-datatables/jquery.dataTables.min.js'. Physical path: 'C:\Repositorios\UAI\MCGA\TPGrupal\UI\UserInterface\wwwroot\lib\jquery-datatables\jquery.dataTables.min.js'
2021-11-22 21:10:16.336 | 14 | INF | Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware | Sending file. Request path: '/css/fontawesome-5.6.3/all.css'. Physical path: 'C:\Repositorios\UAI\MCGA\TPGrupal\UI\UserInterface\wwwroot\css\fontawesome-5.6.3\all.css'
2021-11-22 21:10:16.110 | 16 | DBG | Microsoft.AspNetCore.HttpsPolicy.HstsMiddleware | The host 'localhost' is excluded. Skipping HSTS header.
2021-11-22 21:10:16.255 | 21 | INF | Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware | Sending file. Request path: '/lib/jquery/dist/jquery.min.js'. Physical path: 'C:\Repositorios\UAI\MCGA\TPGrupal\UI\UserInterface\wwwroot\lib\jquery\dist\jquery.min.js'
2021-11-22 21:10:16.347 | 15 | INF | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:5001/lib/jquery-datatables/jquery.dataTables.min.js - - - 200 87897 application/javascript 254.1045ms
2021-11-22 21:10:16.355 | 14 | INF | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:5001/css/fontawesome-5.6.3/all.css - - - 200 70450 text/css 264.7827ms
2021-11-22 21:10:16.104 | 22 | INF | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:5001/js/site.js?v=4q1jwFhaPaZgr8WAUSrux6hAuh0XDg9kPS3xIVq36I0 - -
2021-11-22 21:10:16.104 | 23 | INF | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:5001/_framework/aspnetcore-browser-refresh.js - -
2021-11-22 21:10:16.366 | 16 | INF | Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware | Sending file. Request path: '/lib/jquery-datatables/jquery.dataTables.min.css'. Physical path: 'C:\Repositorios\UAI\MCGA\TPGrupal\UI\UserInterface\wwwroot\lib\jquery-datatables\jquery.dataTables.min.css'
2021-11-22 21:10:16.399 | 16 | INF | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:5001/lib/jquery-datatables/jquery.dataTables.min.css - - - 200 14440 text/css 310.4955ms
2021-11-22 21:10:16.178 | 28 | INF | Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware | Sending file. Request path: '/lib/bootstrap/dist/css/bootstrap.min.css'. Physical path: 'C:\Repositorios\UAI\MCGA\TPGrupal\UI\UserInterface\wwwroot\lib\bootstrap\dist\css\bootstrap.min.css'
2021-11-22 21:10:16.345 | 36 | INF | Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware | Sending file. Request path: '/lib/chartjs/Chart.bundle.js'. Physical path: 'C:\Repositorios\UAI\MCGA\TPGrupal\UI\UserInterface\wwwroot\lib\chartjs\Chart.bundle.js'
2021-11-22 21:10:16.381 | 22 | DBG | Microsoft.AspNetCore.HttpsPolicy.HstsMiddleware | The host 'localhost' is excluded. Skipping HSTS header.
2021-11-22 21:10:16.382 | 23 | INF | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:5001/_framework/aspnetcore-browser-refresh.js - - - 200 7924 application/javascript;+charset=utf-8 279.5624ms
2021-11-22 21:10:16.369 | 21 | INF | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:5001/lib/jquery/dist/jquery.min.js - - - 200 89476 application/javascript 277.6637ms
2021-11-22 21:10:16.413 | 28 | INF | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:5001/lib/bootstrap/dist/css/bootstrap.min.css - - - 200 155764 text/css 322.4733ms
2021-11-22 21:10:16.419 | 36 | INF | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:5001/lib/chartjs/Chart.bundle.js - - - 200 579244 application/javascript 327.4110ms
2021-11-22 21:10:16.439 | 22 | INF | Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware | Sending file. Request path: '/js/site.js'. Physical path: 'C:\Repositorios\UAI\MCGA\TPGrupal\UI\UserInterface\wwwroot\js\site.js'
2021-11-22 21:10:16.457 | 22 | INF | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:5001/js/site.js?v=4q1jwFhaPaZgr8WAUSrux6hAuh0XDg9kPS3xIVq36I0 - - - 200 230 application/javascript 353.6957ms
2021-11-22 21:10:16.648 | 22 | INF | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:5001/css/webfonts/fa-solid-900.woff2 - -
2021-11-22 21:10:16.648 | 21 | INF | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:5001/css/webfonts/fa-regular-400.woff2 - -
2021-11-22 21:10:16.653 | 21 | DBG | Microsoft.AspNetCore.HttpsPolicy.HstsMiddleware | The host 'localhost' is excluded. Skipping HSTS header.
2021-11-22 21:10:16.654 | 22 | DBG | Microsoft.AspNetCore.HttpsPolicy.HstsMiddleware | The host 'localhost' is excluded. Skipping HSTS header.
2021-11-22 21:10:16.657 | 21 | INF | Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware | Sending file. Request path: '/css/webfonts/fa-regular-400.woff2'. Physical path: 'C:\Repositorios\UAI\MCGA\TPGrupal\UI\UserInterface\wwwroot\css\webfonts\fa-regular-400.woff2'
